applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
APP00280,52125.274441451686,975.1622527257545,5500.030986942484,34681.21811233808,21,ON,Part-time,247
APP00281,39156.10236750908,406.2029118568092,728.550902463796,42330.74855272899,56,BC,Unemployed,0
APP00282,48955.86346821662,537.0633407887522,2297.519993817788,36824.923032154344,53,BC,Part-time,551
APP00283,75216.27029492434,1621.0720883679023,4786.518866815328,9033.234737116472,49,BC,Unemployed,0
APP00284,25306.734316084534,606.2365713634457,7439.283221204728,11131.636893473538,73,ON,Part-time,128
APP00285,52367.58165923957,712.0080503061032,4232.219838978966,34114.4067810569,61,BC,Part-time,205
APP00286,34179.443932846356,593.269086536456,9495.160560754628,37835.0633572639,59,ON,Part-time,65
APP00287,120960.15332512277,1427.7938000188535,3210.777210957272,20091.164057565424,48,ON,Full-time,408
APP00288,39510.752599049156,378.33903396344533,5790.9026752928075,10752.186347666911,63,ON,Part-time,570
APP00289,41740.86443195409,608.25887263664,9751.940248070752,48382.376085592805,56,ON,Part-time,183
APP00290,50035.64950615316,1137.2358059892233,5481.955203383002,29033.50043327932,24,BC,Part-time,67
APP00291,63864.60856178838,715.307628205299,5226.598207486045,44330.69766284491,82,ON,Full-time,147
APP00292,23997.086385612478,347.2260189467965,5364.64673255732,25059.337952558395,98,BC,Unemployed,0
APP00293,57245.72505415924,1193.4861062493007,7056.912204986128,11900.878960611228,67,BC,Full-time,550
APP00294,35659.850615985706,734.6913502981804,9093.253873966689,40008.40220366443,78,BC,Full-time,559
APP00295,37804.71172949969,319.9128564791705,4658.045125843303,35118.69355006836,46,ON,Full-time,489
APP00296,82508.17544887448,1658.598508915856,1539.5532030323045,19319.684385866713,32,BC,Part-time,90
APP00297,60933.99663411507,843.2847017553406,5951.749246239176,37950.4037382475,79,ON,Part-time,257
APP00298,56985.74423287341,964.2774301457783,88.5348219374138,31058.701448513824,74,BC,Full-time,423
APP00299,58727.68765151678,1082.01842335581,5183.303302200181,19277.7543570433,37,BC,Part-time,442
APP00300,68273.14036795303,1114.2728401583017,968.4853746261047,25999.69324218375,57,BC,Full-time,447
APP00301,35680.58550817134,533.716615656371,1106.7685058698362,4949.990407428049,51,ON,Unemployed,0
APP00302,79621.4158913036,1802.9676158015857,8963.31836035379,31909.075237677986,81,BC,Part-time,366
APP00303,82098.83620792099,1976.8765883368249,854.5509243849136,32395.64348482169,65,ON,Full-time,184
APP00304,49614.24469418847,724.2093783019636,5488.453548622166,47138.58575873622,47,BC,Full-time,567
APP00305,66776.37214780219,735.8047224842583,1192.1274388986803,29058.743890266276,97,ON,Full-time,86
APP00306,40700.93128926306,607.9552106628645,5355.880949807197,3598.533816938446,89,BC,Unemployed,0
APP00307,86593.03769117415,1674.2097259026064,4786.345600406089,23118.11364309604,57,BC,Unemployed,0
APP00308,45148.452987548524,808.0494943762711,7962.010543550465,2980.653554086768,23,BC,Full-time,147
APP00309,98326.88586335909,1611.2110667427232,4661.026117322485,13983.704796034313,43,ON,Part-time,262
APP00310,48851.39310664762,520.9174377986488,7161.921095283323,38803.204663104036,98,BC,Full-time,524
APP00311,101528.29475722865,1098.5447092127536,3247.8110614562806,1551.8950225928772,87,BC,Unemployed,0
APP00312,67118.6984201649,1195.1955119453596,8170.003941190645,45509.549540733,50,BC,Full-time,78
APP00313,56837.36394347756,554.1228346647115,9279.666107342575,23786.162430169625,74,BC,Part-time,556
APP00314,56638.54457073031,1381.0676663572983,8435.212339379086,38066.1306723906,49,ON,Part-time,42
APP00315,38542.06456467157,867.2839777016079,1922.942084677063,11542.836750490458,65,ON,Part-time,575
APP00316,45221.86584753504,1064.6611491643023,429.8117395178902,39202.666067441365,22,ON,Full-time,350
APP00317,79947.16397267873,1930.9951532639743,1933.8012870028977,22305.1894086038,23,BC,Part-time,484
APP00318,63184.430943670224,900.0227844099278,5172.248536740399,3927.010219007391,83,ON,Unemployed,0
APP00319,31364.868616643384,288.2920220277307,925.3087495665158,19880.237571818794,19,ON,Part-time,398
APP00320,84191.92717341326,1426.4541404795345,352.8550260231422,10485.542459849976,88,BC,Full-time,541
APP00321,48797.06605418016,569.4560512927633,8803.021705449391,4919.069881807672,54,ON,Full-time,408
APP00322,51070.03751224738,1081.483178120303,3588.4668595373646,30759.59586614368,75,BC,Part-time,353
APP00323,95659.90445635535,1865.6128264687325,754.1035073263957,20165.12447212695,40,BC,Full-time,221
APP00324,34943.04481422449,546.7743280243046,2611.714732992143,26585.28572929562,60,BC,Unemployed,0
APP00325,56310.629529116355,1093.115287475204,4251.3776111596935,3214.740248853746,32,ON,Unemployed,0
APP00326,76437.79543504513,1487.9650587117824,5247.89087116111,35455.9357147176,50,BC,Full-time,345
APP00327,41379.82544881603,842.8481013763632,5342.7294867884175,9500.34480107178,89,BC,Unemployed,0
APP00328,63425.02056528052,1135.7561225406228,6802.75444353268,38689.06836488151,90,BC,Part-time,249
APP00329,32697.98477431749,326.18909122296196,1330.517727266808,19436.56964773381,87,BC,Unemployed,0
APP00330,50705.74505257393,581.1320130821488,6461.283272614309,20284.572577222138,63,BC,Part-time,386
APP00331,49550.79631928823,694.1696829953595,709.2113133269584,13969.816269106754,28,BC,Unemployed,0
APP00332,64045.62502091317,1543.7101928041436,6264.528640414056,10946.594225851812,96,BC,Unemployed,0
APP00333,53707.881069884475,1253.4492944486306,4168.617088753714,11498.735483864702,89,BC,Full-time,47
APP00334,37017.72388880953,468.4082281304799,2918.3098316098253,48777.695426792976,78,ON,Full-time,515
APP00335,59020.24020173652,682.3477849372498,138.05936360696046,29964.819656670097,25,BC,Part-time,247
APP00336,41745.26118474387,719.9156180827691,3240.321614414785,13411.819119669683,24,ON,Unemployed,0
APP00337,55663.62771175692,976.8725662360697,5296.321647415266,36363.292401864695,59,ON,Part-time,274
APP00338,74870.8673928678,1397.3648277967309,3929.6281157274816,29362.557139998684,24,BC,Unemployed,0
APP00339,73205.75343344056,690.9100502931241,9855.412444909967,27383.2530627765,22,ON,Part-time,155
APP00340,46277.78721830135,785.2425928922573,708.9644783496285,32616.442084570997,62,ON,Part-time,249
APP00341,57368.52981660035,926.1315418065483,3424.6161578324254,46633.49358265642,47,ON,Unemployed,0
APP00342,71313.27613748107,789.2056479764966,9422.458953368287,24292.19761434815,79,BC,Part-time,152
APP00343,131568.45434376504,2235.5616651902674,766.98868843871,42537.80034457804,66,ON,Unemployed,0
APP00344,65854.21773117316,1352.9110745585022,6257.293441020961,19084.07546428247,40,ON,Part-time,75
APP00345,35523.43013649979,532.8987860737063,2389.7808962010104,14295.560628933987,97,BC,Unemployed,0
APP00346,24652.966412869962,352.52047267857614,6656.271114151959,19153.011886009528,20,ON,Part-time,419
APP00347,116233.76874610619,1794.2527371254248,2563.0613676180124,33844.322648624424,64,BC,Unemployed,0
APP00348,129044.91707582935,1386.9728369469346,1296.167864984843,3649.9139039038987,83,ON,Unemployed,0
APP00349,62204.47975980302,866.3394060972279,4533.599863121568,16610.41776525971,94,BC,Full-time,341
APP00350,72944.65861506964,1682.3951625397428,798.8481183795659,9813.125860313221,96,ON,Part-time,449
APP00351,108538.02288575661,1546.6964134820992,1100.3431146868782,19273.965304684443,83,BC,Part-time,75
APP00352,69028.04665485144,633.5529286698908,666.4185232460961,14021.163375954813,33,ON,Unemployed,0
APP00353,162158.31564626598,2632.575692538104,4256.500645683843,44515.427750455776,65,ON,Unemployed,0
APP00354,48015.480857271206,526.9993375545904,5642.690578356978,33195.69638261323,58,ON,Part-time,469
APP00355,86988.01754081546,1036.008062544949,2431.7213827829232,15778.4814611941,29,BC,Full-time,53
APP00356,54996.68779704633,1099.4103530978525,5051.6609956233015,40931.76847803134,90,BC,Full-time,490
APP00357,68758.32837085568,1699.3579122753,1.0294174517855303,43405.6302747484,68,BC,Unemployed,0
APP00358,44778.92944766662,786.970489082398,4164.784679032736,44760.29948160913,36,BC,Unemployed,0
APP00359,42154.787780392755,742.2448414242741,6097.605911751528,25427.50626905593,26,BC,Part-time,409
APP00360,69273.95958616497,926.6711309282109,9494.568208193692,12515.107820903053,55,ON,Unemployed,0
APP00361,85702.48137983815,1200.4592871949933,9769.509075125816,9749.19525440865,83,BC,Part-time,118
APP00362,119061.648977921,2628.172122105374,7660.85615608851,22043.41329091831,39,BC,Full-time,255
APP00363,26786.25756524208,505.45858922267166,9605.741629872557,11064.306030549127,56,ON,Full-time,436
APP00364,84845.62531264614,928.2496812847367,8353.384669773834,46596.160972841055,92,BC,Full-time,241
APP00365,35308.13740873638,571.1557775550411,1028.4723700541554,32865.88909529189,74,BC,Part-time,469
APP00366,69238.25600368228,607.7306314231882,900.348796701389,8909.03162715536,75,BC,Part-time,312
APP00367,90695.98036678076,793.7228194094338,3692.886023060502,33674.601747134555,25,BC,Full-time,392
APP00368,57467.92686406908,740.7989916058925,1617.263401164425,10998.90226781612,31,ON,Part-time,280
APP00369,25449.845236650286,503.862602831825,8189.631167559894,28984.93480288334,38,BC,Unemployed,0
APP00370,38444.85177860872,482.50711270486374,2684.3104581602506,38846.374721931694,85,ON,Unemployed,0
APP00371,45616.60697904152,736.7720988849599,3641.52463553279,26042.684056509905,31,ON,Unemployed,0
APP00372,43308.84580547871,839.8173924793826,7404.910325879831,29419.325915812282,58,ON,Part-time,445
APP00373,53720.001527357774,1195.6104613223101,2985.65899358761,1092.0681512611745,86,ON,Part-time,380
APP00374,56440.83673546312,1040.887133104211,6756.759968851531,18776.87719221461,36,ON,Part-time,234
APP00375,35719.60873093753,588.7706688881713,7003.607173804918,31250.738490405292,91,BC,Full-time,492
APP00376,36736.966683397295,505.23467266351025,4349.453583190539,35613.43030022715,88,ON,Part-time,515
APP00377,94155.49299574544,1934.8479629671585,4887.677886466988,11626.119690316686,55,BC,Full-time,569
APP00378,99406.48415597763,1557.9108408388688,5178.112152159122,41039.66856448772,77,BC,Unemployed,0
APP00379,24613.471619274085,538.5021626931206,5826.090951798001,47705.11864621665,56,BC,Unemployed,0
APP00380,60663.29896880831,752.8049796740777,8561.485376351318,32598.924836238588,81,ON,Unemployed,0
APP00381,89617.94847957218,1242.9615128426447,9934.495295978917,39155.794595786734,77,ON,Full-time,262
APP00382,51976.52854264542,879.3124170473919,4187.575843648521,22831.05190459273,71,ON,Unemployed,0
APP00383,44545.09212152426,581.5140731243349,1295.6111687934058,36653.47278913391,98,ON,Part-time,65
APP00384,92019.32010216334,2201.1510394084626,8018.929453464315,6109.915454092068,99,ON,Unemployed,0
APP00385,40135.63397081988,520.4941806666139,8702.752913214981,16637.01211902219,89,ON,Part-time,74
APP00386,79030.12582132188,1851.3382644151086,2667.4564547104465,16648.20138183575,68,BC,Part-time,107
APP00387,58817.2154118733,1189.4047318923183,9168.968340334797,44522.8612681076,68,BC,Part-time,373
APP00388,145048.20421965374,3271.0682947105884,2771.2759799412333,28623.12029832543,65,BC,Unemployed,0
APP00389,78246.61026918552,1339.9411071760612,4046.69175440723,33786.16985354494,41,BC,Part-time,30
APP00390,51567.245558336035,752.5615651349268,4066.9613474228086,1876.2493788150864,46,BC,Unemployed,0
APP00391,74900.78763477715,685.0713696181722,1548.6454689700147,33501.25196492455,75,BC,Full-time,599
APP00392,85691.98062561455,1096.8318560414218,7316.848088472569,41690.609644285796,98,ON,Part-time,158
APP00393,81223.49503775763,1929.8932706617597,8601.85663612681,40397.358663304585,80,ON,Full-time,569
APP00394,64971.373069333946,1393.516970844691,4224.113974585672,31455.381781306132,90,ON,Part-time,134
APP00395,26096.879175451977,412.1075329097023,2250.746750573328,27958.588513929113,44,BC,Part-time,518
APP00396,42178.0400989659,560.8202732464882,5678.964848957186,42989.41434800743,72,ON,Unemployed,0
APP00397,82960.56945058594,1995.4688362359443,985.9297163766867,29522.77480625316,70,ON,Full-time,154
APP00398,76958.62288276355,1044.8092576384934,5207.604158512822,7994.49015260004,62,ON,Full-time,142
APP00399,44333.478494154835,458.46267794108417,5198.886829318031,28567.19409966633,40,BC,Unemployed,0
APP00400,45118.85487038916,1026.4947709697042,5187.113195574283,15180.311445749468,26,BC,Part-time,445
APP00401,44308.6087893719,414.49093333154923,3704.521246670237,20656.953332711142,71,ON,Part-time,90
APP00402,59619.24901318268,747.371316147369,4202.870586701346,44929.938248607854,28,BC,Unemployed,0
APP00403,30206.332054725437,264.3337233832458,6693.940969905176,40024.63372114987,66,ON,Full-time,503
APP00404,32414.67592727208,420.30847342307305,4583.211592276316,34079.46793620394,43,BC,Unemployed,0
APP00405,65029.13876003881,822.6158362586309,2272.6164573660667,44652.393512590876,98,ON,Full-time,180
APP00406,39792.37688093295,658.6268923605979,7340.297116179856,6331.250843004978,70,ON,Part-time,305
APP00407,64123.47447380366,1447.2303839353665,7904.630716781748,47777.57719618537,86,ON,Unemployed,0
APP00408,103115.17724327602,2221.927417041744,25.274186130187502,13564.58501347943,36,BC,Part-time,296
APP00409,59584.83261046895,1100.366451649173,1478.2521298528961,5421.710294162164,74,BC,Full-time,435
APP00410,42936.92788140476,728.9371154257175,6808.973447120204,10549.854824404969,42,ON,Part-time,325
APP00411,52560.47220714846,1007.1838873490916,9447.918732483915,2338.655502941803,51,BC,Part-time,197
APP00412,52579.76573940018,1255.7936966075272,1478.6263331302307,10071.427409347356,38,ON,Unemployed,0
APP00413,78251.00446473475,673.276830257908,9507.852636502457,30163.85524262071,57,BC,Unemployed,0
APP00414,52962.93701343953,1146.2257790086414,7532.035054963473,40381.15649109887,73,BC,Full-time,283
APP00415,24716.051792313378,430.19053026518714,1322.5594619955727,28729.748076581942,91,ON,Full-time,97
APP00416,43350.10559950188,593.6611268432242,4702.768295528137,21870.806733461268,22,BC,Full-time,88
APP00417,61633.44903476145,527.4028897051568,1624.150267438802,37890.60460152698,79,BC,Part-time,316
APP00418,68168.46455881899,1621.6443257375458,4036.914774092214,48359.03452014501,19,ON,Full-time,386
APP00419,78624.53149113589,1900.5812070060463,8972.637360053568,28581.03148312852,35,BC,Part-time,197
APP00420,76162.44394520974,1760.415367925931,8008.891725634428,8154.3060408253305,82,ON,Part-time,136
APP00421,28139.363573638217,648.5654052261347,5.526878954112968,39480.882013422146,43,ON,Part-time,578
APP00422,70846.65052521195,1622.384089499338,7541.352455493403,25047.540615035097,66,BC,Unemployed,0
APP00423,24135.863139003206,497.34257271471967,2565.9889684884106,17438.19169538071,27,BC,Full-time,95
APP00424,58230.75116807901,1130.4879113469526,5652.931536917087,26633.05784444148,31,ON,Unemployed,0
APP00425,36044.573287377294,401.9950198014811,94.31203529597809,1444.5788204818061,53,BC,Full-time,557
APP00426,72244.80215010888,940.4506605047853,7710.342455861007,28207.849080696116,77,ON,Part-time,308
APP00427,62083.10417136028,582.1034608161152,8221.560808621136,9065.680325598012,50,ON,Full-time,547
APP00428,44286.614504604244,1040.4866930852547,7401.925174007817,30338.78543160243,58,ON,Unemployed,0
APP00429,47730.14592234643,983.8210885965973,2401.059818016379,46792.28144935664,32,ON,Part-time,193
APP00430,49206.23151695305,830.869310417524,5579.473503226056,8958.40864979956,43,ON,Unemployed,0
APP00431,83946.66625557985,1635.691878597776,1317.7558628980846,12848.874245535995,29,ON,Full-time,65
APP00432,45521.25845354348,416.9821974231539,7777.852568169248,1752.4924200159096,30,BC,Part-time,318
APP00433,37667.006333146564,647.8724310711071,8682.553509022251,42313.34181125654,83,ON,Part-time,101
APP00434,31747.06220479895,601.5765785798654,8853.448448778005,3679.376815334021,54,BC,Full-time,161
APP00435,69606.92406145365,1151.0005260720636,5230.524061660483,8625.225111687367,95,ON,Part-time,16
APP00436,34291.86824192819,618.6105348521527,4816.91241198705,36755.80503063954,48,BC,Full-time,277
APP00437,26137.962595992638,242.52995660540202,5135.516279525019,33190.40939946793,96,ON,Full-time,202
APP00438,63454.85571040727,1035.911508263323,3011.8407370102586,10295.768236543105,46,ON,Unemployed,0
